日期,渠道名称,渠道CODE,游戏名称,游戏ID,游戏收入,运营商来源,下载用户数（本平台）,启动用户数,付费用户数,付费启动转化率,ARPU,ARPPU
20200414,360手机助手,80011046,僵尸尖叫,5022331,0,电信,0,20,0,0.00%,0,0
20200414,360手机助手,80011046,全民消灭星星,5032507,0,电信,0,1,0,0.00%,0,0
20200414,腾讯应用宝,80011049,消灭星星全新版,10000895,4,电信,0,102,1,0.98%,0.04,4
20200414,腾讯应用宝,80011049,消灭星星中文版,5015173,0,电信,0,43,0,0.00%,0,0
20200414,腾讯应用宝,80011049,僵尸尖叫,5022331,0,电信,0,4,0,0.00%,0,0
20200414,腾讯应用宝,80011049,全民消灭星星,5032507,0,电信,0,4,0,0.00%,0,0
20200414,腾讯应用宝,80011049,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200414,金立,80011117,消灭星星全新版,10000895,0,电信,0,198,0,0.00%,0,0
20200414,金立,80011117,消灭星星中文版,5015173,0,电信,0,1,0,0.00%,0,0
20200414,腾讯华为内置游戏中心,80011148,消灭星星全新版,10000895,0,电信,0,4,0,0.00%,0,0
20200414,步步高,80020136,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200414,步步高,80020136,消灭星星中文版,5013515,0,电信,0,1,0,0.00%,0,0
20200414,步步高,80020136,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200414,腾讯华为内置应用市场,80020230,消灭星星全新版,10000895,0,电信,0,2,0,0.00%,0,0
20200414,魅族手机,80020320,消灭星星全新版,10000895,0,电信,0,739,0,0.00%,0,0
20200414,魅族手机,80020320,僵尸尖叫,5022331,29,电信,0,101,1,0.99%,0.29,29
20200414,上海青橙,80020533,消灭星星全新版,10000895,0,电信,0,22,0,0.00%,0,0
20200414,华为智汇云,83010007,消灭星星全新版,10000895,30,电信,0,21697,1,0.00%,0,30
20200414,华为智汇云,83010007,消灭星星中文版,5015173,0,电信,0,2329,0,0.00%,0,0
20200414,华为智汇云,83010007,僵尸尖叫,5022331,143,电信,0,345,5,1.45%,0.41,28.6
20200414,OPPO,83010008,僵尸尖叫,5022331,0,电信,0,18,0,0.00%,0,0
20200414,小米,83010009,消灭星星中文版,5015173,0,电信,0,7,0,0.00%,0,0
20200414,步步高,83010010,消灭星星全新版,10000895,114,电信,0,30775,7,0.02%,0,16.29
20200414,步步高,83010010,消灭星星中文版,5015173,0,电信,0,23,0,0.00%,0,0
20200414,步步高,83010010,僵尸尖叫,5022331,0,电信,0,14,0,0.00%,0,0
20200414,腾讯应用宝,83010011,消灭星星全新版,10000895,38,电信,0,2640,3,0.11%,0.01,12.67
20200414,腾讯应用宝,83010011,僵尸尖叫,5022331,47,电信,0,578,2,0.35%,0.08,23.5
20200414,安智市场,83010014,僵尸尖叫,5022331,0,电信,0,5,0,0.00%,0,0
20200414,金立游戏大厅,83010020,消灭星星全新版,10000895,0,电信,0,52,0,0.00%,0,0
20200414,阿里巴巴·九游推广渠道,83010023,消灭星星全新版,10000895,0,电信,0,299,0,0.00%,0,0
20200414,阿里巴巴·九游推广渠道,83010023,僵尸尖叫,5022331,0,电信,0,30,0,0.00%,0,0
20200414,柠檬助手,83010029,消灭星星全新版,10000895,0,电信,0,14,0,0.00%,0,0
20200414,2345手机助手,83010042,消灭星星全新版,10000895,2,电信,0,354,1,0.28%,0.01,2
20200414,腾讯QQ浏览器,83010052,消灭星星全新版,10000895,0,电信,0,98,0,0.00%,0,0
20200414,腾讯QQ浏览器,83010052,僵尸尖叫,5022331,0,电信,0,7,0,0.00%,0,0
20200414,7K7K,83010057,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200414,拇指玩,83010063,消灭星星全新版,10000895,0,电信,0,8,0,0.00%,0,0
20200414,中兴应用商店,83010103,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200414,nubia应用中心,83010107,消灭星星全新版,10000895,20,电信,0,59,1,1.69%,0.34,20
20200414,魅族游戏中心,83020058,消灭星星中文版,5015173,0,电信,0,4,0,0.00%,0,0
20200414,乐视应用商店,83020126,消灭星星全新版,10000895,0,电信,0,21,0,0.00%,0,0
20200414,腾讯手机管家,83120102,消灭星星全新版,10000895,0,电信,0,86,0,0.00%,0,0
20200414,爱游戏渠道,99999999,消灭星星全新版,10000895,0,电信,0,5,0,0.00%,0,0
20200414,爱游戏渠道,99999999,消灭星星中文版,5015173,0,电信,0,1,0,0.00%,0,0
20200414,爱游戏渠道,99999999,僵尸尖叫,5022331,0,电信,0,1,0,0.00%,0,0
20200415,聚沙渠道,,PopStar!消灭星星2,10001847,0,移动,0,1,0,0.00%,0,0
20200415,聚沙渠道,,消灭星星全新版,12912,0,电信,0,11,0,0.00%,0,0
20200415,聚沙渠道,,消灭星星全新版,12912,0,移动,0,13,0,0.00%,0,0
20200415,聚沙渠道,,消灭星星全新版,12912,0,联通,0,2,0,0.00%,0,0
20200415,聚沙渠道,,消灭星星中文版,5015173,0,电信,0,10,0,0.00%,0,0
20200415,聚沙渠道,,消灭星星中文版,5015173,0,移动,0,58,0,0.00%,0,0
20200415,聚沙渠道,,僵尸尖叫,5022331,0,移动,0,2,0,0.00%,0,0
20200415,聚沙渠道,,僵尸尖叫,5022331,0,联通,0,1,0,0.00%,0,0
20200415,聚沙渠道,,PopStar消灭星星2社交版,5024369,0,联通,0,1,0,0.00%,0,0
20200415,聚沙渠道,,哔哔弹,5097519,0,移动,0,4,0,0.00%,0,0
20200415,爱游戏客户端,10000000,消灭星星全新版,10000895,0,电信,0,10861,0,0.00%,0,0
20200415,爱游戏客户端,10000000,PopStar!消灭星星2,10001847,0,移动,0,1,0,0.00%,0,0
20200415,爱游戏客户端,10000000,消灭星星全新版,12912,0,电信,0,61,0,0.00%,0,0
20200415,爱游戏客户端,10000000,消灭星星全新版,12912,0,移动,0,74,0,0.00%,0,0
20200415,爱游戏客户端,10000000,消灭星星全新版,12912,0,联通,0,15,0,0.00%,0,0
20200415,爱游戏客户端,10000000,消灭星星中文版,5015173,0,移动,0,1,0,0.00%,0,0
20200415,爱游戏客户端,10000000,PopStar消灭星星2社交版,5024639,0,电信,0,1,0,0.00%,0,0
20200415,爱游戏客户端,10000000,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200415,爱游戏客户端,10000000,哔哔弹,5097519,0,移动,0,1,0,0.00%,0,0
20200415,爱游戏客户端,10000000,哔哔弹,5097519,0,联通,0,2,0,0.00%,0,0
20200415,华为智汇云,80001002,消灭星星全新版,10000895,0,电信,0,27,0,0.00%,0,0
20200415,华为智汇云,80001002,消灭星星中文版,5013515,0,电信,0,1,0,0.00%,0,0
20200415,华为智汇云,80001002,消灭星星中文版,5015173,0,电信,0,9,0,0.00%,0,0
20200415,安智市场,80001005,消灭星星全新版,10000895,0,电信,0,79,0,0.00%,0,0
20200415,安智市场,80001005,消灭星星中文版,5013515,0,电信,0,1,0,0.00%,0,0
20200415,豌豆荚,80001013,消灭星星全新版,10000895,40,电信,0,53,1,1.89%,0.75,40
20200415,豌豆荚,80001013,僵尸尖叫,5022331,0,电信,0,9,0,0.00%,0,0
20200415,搜狐应用中心,80001016,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200415,酷派应用商店,80001017,消灭星星全新版,10000895,0,电信,0,19,0,0.00%,0,0
20200415,悠悠村,80001018,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200415,应用汇,80001020,消灭星星全新版,10000895,0,电信,0,23,0,0.00%,0,0
20200415,小米,80001021,消灭星星全新版,10000895,40,电信,0,6674,2,0.03%,0.01,20
20200415,小米,80001021,PopStar!消灭星星2,5003053,0,电信,0,3,0,0.00%,0,0
20200415,小米,80001021,僵尸尖叫,5022331,9,电信,0,12,1,8.33%,0.75,9
20200415,联想应用商店,80001024,消灭星星全新版,10000895,20,电信,0,126,1,0.79%,0.16,20
20200415,联想应用商店,80001024,消灭星星中文版,5015173,0,电信,0,2,0,0.00%,0,0
20200415,PPS,80010078,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200415,拇指玩,80010079,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200415,百度手机助手,80010082,PopStar！消灭星星（多酷版）,10001262,0,电信,0,1,0,0.00%,0,0
20200415,百度手机助手,80010082,消灭星星中文版,5015173,0,电信,0,11,0,0.00%,0,0
20200415,百度手机助手,80010082,僵尸尖叫,5022331,6,电信,0,89,1,1.12%,0.07,6
20200415,百度手机助手,80010082,僵尸尖叫,5024281,0,电信,0,2,0,0.00%,0,0
20200415,百度手机助手,80010082,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200415,百度手机助手,80010082,哔哔弹,5097519,0,电信,0,3,0,0.00%,0,0
20200415,4399,80010088,消灭星星全新版,10000895,0,电信,0,52,0,0.00%,0,0
20200415,4399,80010088,僵尸尖叫,5022331,0,电信,0,110,0,0.00%,0,0
20200415,掌游天下,80010130,消灭星星全新版,10000895,0,电信,0,300,0,0.00%,0,0
20200415,掌游天下,80010130,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200415,OPPO,80010141,消灭星星全新版,10000895,40,电信,0,21924,1,0.00%,0,40
20200415,OPPO,80010141,PopStar!消灭星星2,5003053,0,电信,0,1,0,0.00%,0,0
20200415,OPPO,80010141,消灭星星中文版,5013515,0,电信,0,3,0,0.00%,0,0
20200415,OPPO,80010141,消灭星星中文版,5015173,0,电信,0,400,0,0.00%,0,0
20200415,OPPO,80010141,僵尸尖叫,5022331,0,电信,0,4,0,0.00%,0,0
20200415,OPPO,80010141,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200415,OPPO,80010141,哔哔弹,5097519,0,电信,0,7,0,0.00%,0,0
20200415,91手机助手（百度）,80010142,消灭星星中文版,5015173,0,电信,0,3,0,0.00%,0,0
20200415,成都当乐,80010160,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200415,柠檬助手,80010201,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200415,柠檬助手,80010201,消灭星星中文版,5015173,0,电信,0,2,0,0.00%,0,0
20200415,腾讯QQ浏览器,80010226,消灭星星全新版,10000895,0,电信,0,36,0,0.00%,0,0
20200415,腾讯QQ浏览器,80010226,消灭星星中文版,5015173,0,电信,0,1,0,0.00%,0,0
20200415,金立游戏大厅,80010281,消灭星星全新版,10000895,0,电信,0,28,0,0.00%,0,0
20200415,卓易市场,80010366,消灭星星全新版,10000895,0,电信,0,6,0,0.00%,0,0
20200415,卓易市场,80010366,消灭星星中文版,5015173,0,电信,0,13,0,0.00%,0,0
20200415,2345手机助手,80010378,消灭星星全新版,10000895,0,电信,0,2,0,0.00%,0,0
20200415,PP助手（优视）,80010395,消灭星星全新版,10000895,0,电信,0,2,0,0.00%,0,0
20200415,微米,80010466,消灭星星中文版,5015173,0,电信,0,1,0,0.00%,0,0
20200415,三星,80011042,消灭星星全新版,10000895,58,电信,0,145,1,0.69%,0.4,58
20200415,三星,80011042,消灭星星中文版,5015173,0,电信,0,18,0,0.00%,0,0
20200415,阿里巴巴·九游推广渠道,80011044,哔哔弹,5097519,0,电信,0,2,0,0.00%,0,0
20200415,搜狗,80011045,消灭星星全新版,10000895,0,电信,0,160,0,0.00%,0,0
20200415,搜狗,80011045,消灭星星中文版,5015173,0,电信,0,5,0,0.00%,0,0
20200415,搜狗,80011045,僵尸尖叫,5022331,0,电信,0,5,0,0.00%,0,0
20200415,搜狗,80011045,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200415,360手机助手,80011046,消灭星星全新版,10000895,10,电信,0,528,1,0.19%,0.02,10
20200415,360手机助手,80011046,消灭星星中文版,5015173,0,电信,0,60,0,0.00%,0,0
20200415,360手机助手,80011046,消灭星星中文版,5015173,0,移动,0,6,0,0.00%,0,0
20200415,360手机助手,80011046,消灭星星中文版,5015173,0,联通,0,1,0,0.00%,0,0
20200415,360手机助手,80011046,僵尸尖叫,5022331,0,电信,0,24,0,0.00%,0,0
20200415,360手机助手,80011046,全民消灭星星,5032507,0,电信,0,1,0,0.00%,0,0
20200415,腾讯应用宝,80011049,消灭星星全新版,10000895,4,电信,0,112,1,0.89%,0.04,4
20200415,腾讯应用宝,80011049,消灭星星全新版,10000895,0,联通,0,1,0,0.00%,0,0
20200415,腾讯应用宝,80011049,消灭星星中文版,5015173,0,电信,0,42,0,0.00%,0,0
20200415,腾讯应用宝,80011049,全民消灭星星,5032507,0,电信,0,5,0,0.00%,0,0
20200415,腾讯应用宝,80011049,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200415,金立,80011117,消灭星星全新版,10000895,0,电信,0,189,0,0.00%,0,0
20200415,腾讯华为内置游戏中心,80011148,消灭星星全新版,10000895,0,电信,0,4,0,0.00%,0,0
20200415,步步高,80020136,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200415,步步高,80020136,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200415,腾讯华为内置应用市场,80020230,消灭星星全新版,10000895,0,电信,0,2,0,0.00%,0,0
20200415,魅族手机,80020320,消灭星星全新版,10000895,0,电信,0,777,0,0.00%,0,0
20200415,魅族手机,80020320,僵尸尖叫,5022331,0,电信,0,127,0,0.00%,0,0
20200415,上海青橙,80020533,消灭星星全新版,10000895,0,电信,0,20,0,0.00%,0,0
20200415,华为智汇云,83010007,消灭星星全新版,10000895,30,电信,0,21597,1,0.00%,0,30
20200415,华为智汇云,83010007,消灭星星中文版,5015173,0,电信,0,2329,0,0.00%,0,0
20200415,华为智汇云,83010007,僵尸尖叫,5022331,47,电信,0,385,3,0.78%,0.12,15.67
20200415,OPPO,83010008,僵尸尖叫,5022331,0,电信,0,17,0,0.00%,0,0
20200415,小米,83010009,消灭星星中文版,5015173,0,电信,0,4,0,0.00%,0,0
20200415,步步高,83010010,消灭星星全新版,10000895,117,电信,0,30831,5,0.02%,0,23.4
20200415,步步高,83010010,消灭星星中文版,5015173,0,电信,0,18,0,0.00%,0,0
20200415,步步高,83010010,僵尸尖叫,5022331,29,电信,0,18,1,5.56%,1.61,29
20200415,步步高,83010010,哔哔弹,5097519,0,电信,0,3,0,0.00%,0,0
20200415,腾讯应用宝,83010011,消灭星星全新版,10000895,81,电信,0,2664,5,0.19%,0.03,16.2
20200415,腾讯应用宝,83010011,僵尸尖叫,5022331,97,电信,0,581,6,1.03%,0.17,16.17
20200415,安智市场,83010014,僵尸尖叫,5022331,33,电信,0,7,1,14.29%,4.71,33
20200415,金立游戏大厅,83010020,消灭星星全新版,10000895,0,电信,0,53,0,0.00%,0,0
20200415,金立游戏大厅,83010020,僵尸尖叫,5022331,0,电信,0,1,0,0.00%,0,0
20200415,阿里巴巴·九游推广渠道,83010023,消灭星星全新版,10000895,0,电信,0,291,0,0.00%,0,0
20200415,阿里巴巴·九游推广渠道,83010023,僵尸尖叫,5022331,0,电信,0,32,0,0.00%,0,0
20200415,柠檬助手,83010029,消灭星星全新版,10000895,0,电信,0,17,0,0.00%,0,0
20200415,2345手机助手,83010042,消灭星星全新版,10000895,30,电信,0,378,2,0.53%,0.08,15
20200415,腾讯QQ浏览器,83010052,消灭星星全新版,10000895,0,电信,0,102,0,0.00%,0,0
20200415,腾讯QQ浏览器,83010052,僵尸尖叫,5022331,0,电信,0,6,0,0.00%,0,0
20200415,拇指玩,83010063,消灭星星全新版,10000895,0,电信,0,5,0,0.00%,0,0
20200415,中兴应用商店,83010103,消灭星星全新版,10000895,0,电信,0,2,0,0.00%,0,0
20200415,nubia应用中心,83010107,消灭星星全新版,10000895,20,电信,0,58,1,1.72%,0.34,20
20200415,魅族游戏中心,83020058,消灭星星中文版,5015173,0,电信,0,5,0,0.00%,0,0
20200415,乐视应用商店,83020126,消灭星星全新版,10000895,0,电信,0,18,0,0.00%,0,0
20200415,腾讯手机管家,83120102,消灭星星全新版,10000895,0,电信,0,82,0,0.00%,0,0
20200415,腾讯手机管家,83120102,僵尸尖叫,5022331,0,电信,0,2,0,0.00%,0,0
20200415,爱游戏渠道,99999999,消灭星星全新版,10000895,0,电信,0,4,0,0.00%,0,0
20200415,爱游戏渠道,99999999,消灭星星中文版,5015173,0,电信,0,1,0,0.00%,0,0
20200416,聚沙渠道,,PopStar!消灭星星2,10001847,0,移动,0,2,0,0.00%,0,0
20200416,聚沙渠道,,消灭星星全新版,12912,0,电信,0,11,0,0.00%,0,0
20200416,聚沙渠道,,消灭星星全新版,12912,0,移动,0,13,0,0.00%,0,0
20200416,聚沙渠道,,消灭星星全新版,12912,0,联通,0,1,0,0.00%,0,0
20200416,聚沙渠道,,消灭星星中文版,5015173,0,电信,0,12,0,0.00%,0,0
20200416,聚沙渠道,,消灭星星中文版,5015173,0,移动,0,58,0,0.00%,0,0
20200416,聚沙渠道,,消灭星星中文版,5015173,0,联通,0,1,0,0.00%,0,0
20200416,聚沙渠道,,僵尸尖叫,5022331,0,移动,0,3,0,0.00%,0,0
20200416,聚沙渠道,,PopStar消灭星星2社交版,5024369,0,移动,0,1,0,0.00%,0,0
20200416,聚沙渠道,,哔哔弹,5097519,0,移动,0,2,0,0.00%,0,0
20200416,聚沙渠道,,哔哔弹,5097519,0,联通,0,3,0,0.00%,0,0
20200416,爱游戏客户端,10000000,消灭星星全新版,10000895,0,电信,0,11027,0,0.00%,0,0
20200416,爱游戏客户端,10000000,PopStar!消灭星星2,10001847,0,移动,0,1,0,0.00%,0,0
20200416,爱游戏客户端,10000000,消灭星星全新版,12912,0,电信,0,56,0,0.00%,0,0
20200416,爱游戏客户端,10000000,消灭星星全新版,12912,0,移动,0,83,0,0.00%,0,0
20200416,爱游戏客户端,10000000,消灭星星全新版,12912,0,联通,0,18,0,0.00%,0,0
20200416,爱游戏客户端,10000000,消灭星星中文版,5015173,0,电信,0,1,0,0.00%,0,0
20200416,爱游戏客户端,10000000,消灭星星中文版,5015173,0,移动,0,1,0,0.00%,0,0
20200416,爱游戏客户端,10000000,僵尸尖叫,5022331,0,电信,0,1,0,0.00%,0,0
20200416,爱游戏客户端,10000000,PopStar消灭星星2社交版,5024639,0,电信,0,1,0,0.00%,0,0
20200416,爱游戏客户端,10000000,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200416,爱游戏客户端,10000000,哔哔弹,5097519,0,移动,0,1,0,0.00%,0,0
20200416,爱游戏客户端,10000000,哔哔弹,5097519,0,联通,0,2,0,0.00%,0,0
20200416,华为智汇云,80001002,消灭星星全新版,10000895,0,电信,0,35,0,0.00%,0,0
20200416,华为智汇云,80001002,消灭星星中文版,5013515,0,电信,0,1,0,0.00%,0,0
20200416,华为智汇云,80001002,消灭星星中文版,5015173,0,电信,0,9,0,0.00%,0,0
20200416,安智市场,80001005,消灭星星全新版,10000895,0,电信,0,80,0,0.00%,0,0
20200416,安智市场,80001005,消灭星星中文版,5013515,0,电信,0,1,0,0.00%,0,0
20200416,豌豆荚,80001013,消灭星星全新版,10000895,0,电信,0,58,0,0.00%,0,0
20200416,豌豆荚,80001013,僵尸尖叫,5022331,0,电信,0,9,0,0.00%,0,0
20200416,搜狐应用中心,80001016,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200416,酷派应用商店,80001017,消灭星星全新版,10000895,0,电信,0,23,0,0.00%,0,0
20200416,应用汇,80001020,消灭星星全新版,10000895,0,电信,0,20,0,0.00%,0,0
20200416,应用汇,80001020,僵尸尖叫,5022331,0,电信,0,1,0,0.00%,0,0
20200416,应用汇,80001020,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200416,小米,80001021,消灭星星全新版,10000895,46,电信,0,6718,3,0.04%,0.01,15.33
20200416,小米,80001021,PopStar!消灭星星2,5003053,0,电信,0,2,0,0.00%,0,0
20200416,小米,80001021,僵尸尖叫,5022331,0,电信,0,8,0,0.00%,0,0
20200416,联想应用商店,80001024,消灭星星全新版,10000895,0,电信,0,117,0,0.00%,0,0
20200416,联想应用商店,80001024,消灭星星中文版,5015173,0,电信,0,2,0,0.00%,0,0
20200416,聚乐,80001026,僵尸尖叫,5022331,0,电信,0,1,0,0.00%,0,0
20200416,PPS,80010078,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200416,拇指玩,80010079,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200416,百度手机助手,80010082,PopStar！消灭星星（多酷版）,10001262,0,电信,0,1,0,0.00%,0,0
20200416,百度手机助手,80010082,消灭星星中文版,5015173,0,电信,0,8,0,0.00%,0,0
20200416,百度手机助手,80010082,僵尸尖叫,5022331,0,电信,0,89,0,0.00%,0,0
20200416,百度手机助手,80010082,僵尸尖叫,5024281,0,电信,0,2,0,0.00%,0,0
20200416,百度手机助手,80010082,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200416,百度手机助手,80010082,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200416,4399,80010088,消灭星星全新版,10000895,0,电信,0,58,0,0.00%,0,0
20200416,4399,80010088,僵尸尖叫,5022331,0,电信,0,98,0,0.00%,0,0
20200416,联想游戏中心,80010122,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200416,掌游天下,80010130,消灭星星全新版,10000895,0,电信,0,309,0,0.00%,0,0
20200416,掌游天下,80010130,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200416,掌游天下,80010130,长腿爸爸,5102711,0,电信,0,1,0,0.00%,0,0
20200416,OPPO,80010141,消灭星星全新版,10000895,12,电信,0,22193,2,0.01%,0,6
20200416,OPPO,80010141,消灭星星中文版,5013515,0,电信,0,4,0,0.00%,0,0
20200416,OPPO,80010141,消灭星星中文版,5015173,0,电信,0,419,0,0.00%,0,0
20200416,OPPO,80010141,僵尸尖叫,5022331,0,电信,0,4,0,0.00%,0,0
20200416,OPPO,80010141,点我+1,5054861,0,电信,0,2,0,0.00%,0,0
20200416,OPPO,80010141,哔哔弹,5097519,0,电信,0,7,0,0.00%,0,0
20200416,91手机助手（百度）,80010142,消灭星星中文版,5015173,0,电信,0,4,0,0.00%,0,0
20200416,成都当乐,80010160,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200416,柠檬助手,80010201,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200416,柠檬助手,80010201,消灭星星中文版,5015173,0,电信,0,2,0,0.00%,0,0
20200416,腾讯QQ浏览器,80010226,消灭星星全新版,10000895,0,电信,0,35,0,0.00%,0,0
20200416,腾讯QQ浏览器,80010226,消灭星星中文版,5015173,0,电信,0,3,0,0.00%,0,0
20200416,金立游戏大厅,80010281,消灭星星全新版,10000895,0,电信,0,32,0,0.00%,0,0
20200416,优酷客户端,80010333,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200416,卓易市场,80010366,消灭星星全新版,10000895,0,电信,0,5,0,0.00%,0,0
20200416,卓易市场,80010366,消灭星星中文版,5015173,0,电信,0,14,0,0.00%,0,0
20200416,2345手机助手,80010378,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200416,微米,80010466,消灭星星中文版,5015173,0,电信,0,1,0,0.00%,0,0
20200416,三星,80011042,消灭星星全新版,10000895,0,电信,0,136,0,0.00%,0,0
20200416,三星,80011042,消灭星星中文版,5015173,0,电信,0,18,0,0.00%,0,0
20200416,阿里巴巴·九游推广渠道,80011044,消灭星星全新版,10000895,0,电信,0,2,0,0.00%,0,0
20200416,阿里巴巴·九游推广渠道,80011044,哔哔弹,5097519,0,电信,0,2,0,0.00%,0,0
20200416,搜狗,80011045,消灭星星全新版,10000895,0,电信,0,150,0,0.00%,0,0
20200416,搜狗,80011045,消灭星星中文版,5015173,0,电信,0,4,0,0.00%,0,0
20200416,搜狗,80011045,僵尸尖叫,5022331,0,电信,0,6,0,0.00%,0,0
20200416,搜狗,80011045,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200416,360手机助手,80011046,消灭星星全新版,10000895,0,电信,0,542,0,0.00%,0,0
20200416,360手机助手,80011046,消灭星星中文版,5015173,0,电信,0,62,0,0.00%,0,0
20200416,360手机助手,80011046,消灭星星中文版,5015173,0,移动,0,4,0,0.00%,0,0
20200416,360手机助手,80011046,僵尸尖叫,5022331,0,电信,0,21,0,0.00%,0,0
20200416,360手机助手,80011046,全民消灭星星,5032507,0,电信,0,1,0,0.00%,0,0
20200416,腾讯应用宝,80011049,消灭星星全新版,10000895,20,电信,0,122,1,0.82%,0.16,20
20200416,腾讯应用宝,80011049,消灭星星中文版,5015173,0,电信,0,48,0,0.00%,0,0
20200416,腾讯应用宝,80011049,僵尸尖叫,5022331,0,电信,0,2,0,0.00%,0,0
20200416,腾讯应用宝,80011049,全民消灭星星,5032507,0,电信,0,5,0,0.00%,0,0
20200416,腾讯应用宝,80011049,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200416,金立,80011117,消灭星星全新版,10000895,0,电信,0,197,0,0.00%,0,0
20200416,金立,80011117,僵尸尖叫,5022331,0,电信,0,1,0,0.00%,0,0
20200416,腾讯华为内置游戏中心,80011148,消灭星星全新版,10000895,0,电信,0,4,0,0.00%,0,0
20200416,步步高,80020136,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200416,腾讯华为内置应用市场,80020230,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200416,魅族手机,80020320,消灭星星全新版,10000895,0,电信,0,756,0,0.00%,0,0
20200416,魅族手机,80020320,僵尸尖叫,5022331,0,电信,0,121,0,0.00%,0,0
20200416,上海青橙,80020533,消灭星星全新版,10000895,0,电信,0,28,0,0.00%,0,0
20200416,上海青橙,80020533,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200416,魔品助手,80030246,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200416,掌游天下1,80040545,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200416,华为智汇云,83010007,消灭星星全新版,10000895,0,电信,0,22079,0,0.00%,0,0
20200416,华为智汇云,83010007,消灭星星中文版,5015173,0,电信,0,2340,0,0.00%,0,0
20200416,华为智汇云,83010007,僵尸尖叫,5022331,74,电信,0,341,3,0.88%,0.22,24.67
20200416,OPPO,83010008,僵尸尖叫,5022331,0,电信,0,23,0,0.00%,0,0
20200416,小米,83010009,消灭星星中文版,5015173,0,电信,0,7,0,0.00%,0,0
20200416,步步高,83010010,消灭星星全新版,10000895,150,电信,0,31281,6,0.02%,0,25
20200416,步步高,83010010,消灭星星中文版,5015173,0,电信,0,16,0,0.00%,0,0
20200416,步步高,83010010,僵尸尖叫,5022331,0,电信,0,13,0,0.00%,0,0
20200416,步步高,83010010,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200416,腾讯应用宝,83010011,消灭星星全新版,10000895,30,电信,0,2625,2,0.08%,0.01,15
20200416,腾讯应用宝,83010011,僵尸尖叫,5022331,118,电信,0,569,4,0.70%,0.21,29.5
20200416,安智市场,83010014,僵尸尖叫,5022331,0,电信,0,8,0,0.00%,0,0
20200416,金立游戏大厅,83010020,消灭星星全新版,10000895,0,电信,0,51,0,0.00%,0,0
20200416,金立游戏大厅,83010020,僵尸尖叫,5022331,0,电信,0,2,0,0.00%,0,0
20200416,阿里巴巴·九游推广渠道,83010023,消灭星星全新版,10000895,10,电信,0,295,1,0.34%,0.03,10
20200416,阿里巴巴·九游推广渠道,83010023,僵尸尖叫,5022331,29,电信,0,34,1,2.94%,0.85,29
20200416,柠檬助手,83010029,消灭星星全新版,10000895,0,电信,0,20,0,0.00%,0,0
20200416,2345手机助手,83010042,消灭星星全新版,10000895,30,电信,0,385,1,0.26%,0.08,30
20200416,腾讯QQ浏览器,83010052,消灭星星全新版,10000895,0,电信,0,96,0,0.00%,0,0
20200416,腾讯QQ浏览器,83010052,僵尸尖叫,5022331,0,电信,0,7,0,0.00%,0,0
